person_id,vorname,nachname,geburtsjahr,geschlecht,staatsbuergerschaft,sprengel,katastralgemeinde,haushaltsnummer
ks3k-01437,Luka,Horvat,2000,maennlich,BA,Stadtkern-1,Stadtkern,ks3k-h00628
ks3k-01438,Vesna,Horvat,1994,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00628
ks3k-01439,Ružica,Horvat,2021,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00628
ks3k-01440,Ante,Horvat,2026,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00628
ks3k-01441,Felix,Bauer,1971,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00629
ks3k-01442,Julia,Bauer,1962,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00629
ks3k-01443,Noah,Bauer,1983,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00630
ks3k-01444,Rosa,Bauer,1988,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00630
ks3k-01445,Gabriel,Bauer,2010,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00630
ks3k-01446,Karin,Bauer,2021,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00630
ks3k-01447,Valentina,Mayr,2014,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00631
ks3k-01448,Oskar,Haas,1975,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00632
ks3k-01449,Werner,Haas,2014,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00632
ks3k-01450,Sarah,Haas,2012,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00632
ks3k-01451,Niklas,Wieser,2018,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00633
ks3k-01452,Leonie,Gruber,1970,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00634
ks3k-01453,Renate,Binder,1960,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00635
ks3k-01454,Manfred,Fuchs,1972,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00636
ks3k-01455,Antonia,Fuchs,1978,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00636
ks3k-01456,Magdalena,Fuchs,2009,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00636
ks3k-01457,Friedrich,Fuchs,2014,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00636
ks3k-01458,Johann,Fuchs,2008,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00636
ks3k-01459,Anna,Fuchs,2026,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00636
ks3k-01460,Herbert,Lang,1995,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00637
ks3k-01461,Karin,Lang,1994,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00637
ks3k-01462,Gabriel,Lang,2015,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00637
ks3k-01463,Florian,Reiter,1975,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00638
ks3k-01464,Antonia,Reiter,1985,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00638
ks3k-01465,Jakob,Gruber,1976,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00639
ks3k-01466,Julia,Gruber,1976,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00639
ks3k-01467,Hubert,Gruber,2017,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00639
ks3k-01468,Klara,Gruber,2018,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00639
ks3k-01469,Paul,Lang,1975,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00640
ks3k-01470,Raphael,Strasser,1967,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00641
ks3k-01471,Anna,Strasser,1966,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00641
ks3k-01472,Renate,Haas,1984,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00642
ks3k-01473,Josef,Wallner,2000,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00643
ks3k-01474,Laura,Wallner,1993,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00643
ks3k-01475,Valentin,Wolf,1973,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00644
ks3k-01476,Paula,Wolf,1981,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00644
ks3k-01477,Josef,Ebner,1999,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00645
ks3k-01478,Lena,Ebner,2003,weiblich,CZ,Stadtkern-1,Stadtkern,ks3k-h00645
ks3k-01479,Jonas,Fischer,2001,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00646
ks3k-01480,Walter,Schwarz,1977,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00647
ks3k-01481,Sofia,Schwarz,1973,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00647
ks3k-01482,Raphael,Schwarz,2008,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00647
ks3k-01483,Leon,Schwarz,2016,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00647
ks3k-01484,Sarah,Schwarz,2014,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00647
ks3k-01485,Friedrich,Schwarz,1990,maennlich,DE,Stadtkern-1,Stadtkern,ks3k-h00648
ks3k-01486,Sofia,Schwarz,1998,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00648
ks3k-01487,Leon,Schwarz,2023,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00648
ks3k-01488,Helena,Schwarz,2021,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00648
ks3k-01489,Manfred,Bauer,1992,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00649
ks3k-01490,Katharina,Bauer,1998,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00649
ks3k-01491,Emma,Bauer,2020,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00649
ks3k-01492,İbrahim,Çakmak,1973,maennlich,TR,Stadtkern-1,Stadtkern,ks3k-h00650
ks3k-01493,Leonie,Çakmak,1976,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00650
ks3k-01494,Nurten,Çakmak,2018,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00650
ks3k-01495,Yılmaz,Çakmak,2012,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00650
ks3k-01496,Walter,Haas,1976,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00651
ks3k-01497,Sophie,Haas,2021,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00651
ks3k-01498,Sebastian,Haas,2012,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00651
ks3k-01499,Felix,Eder,1966,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00652
ks3k-01500,Elisabeth,Eder,2011,weiblich,DE,Stadtkern-1,Stadtkern,ks3k-h00653
ks3k-01501,Heinrich,Binder,1981,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00654
ks3k-01502,Lukas,Fuchs,1994,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00655
ks3k-01503,Klara,Fuchs,2020,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00655
ks3k-01504,Johann,Fuchs,2018,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00655
ks3k-01505,Emma,Fuchs,2020,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00655
ks3k-01506,Johann,Fischer,1988,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00656
ks3k-01507,Magdalena,Fischer,1984,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00656
ks3k-01508,Barbara,Fischer,2012,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00656
ks3k-01509,Andreas,Fischer,2024,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00656
ks3k-01510,Sabine,Fischer,2024,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00656
ks3k-01511,Hedwig,Fischer,2024,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00656
ks3k-01512,Raphael,Aigner,1980,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00657
ks3k-01513,Theresa,Aigner,1983,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00657
ks3k-01514,Andreas,Wallner,1985,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00658
ks3k-01515,Theresa,Wallner,1983,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00658
ks3k-01516,Mahmut,Çakır,1988,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00659
ks3k-01517,Şule,Çakır,1988,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00659
ks3k-01518,Leon,Huber,1991,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00660
ks3k-01519,Franz,Huber,2018,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00660
ks3k-01520,Valentin,Huber,2019,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00660
ks3k-01521,Friedrich,Schuster,1986,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00661
ks3k-01522,Paula,Schuster,1984,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00661
ks3k-01523,Ingrid,Binder,1972,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00662
ks3k-01524,Elias,Pichler,1979,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00663
ks3k-01525,Leopold,Schmid,1991,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00664
ks3k-01526,Petra,Schmid,1986,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00664
ks3k-01527,Felix,Haas,1983,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00665
ks3k-01528,Gabriele,Haas,1983,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00665
ks3k-01529,Rudolf,Moser,1960,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00666
ks3k-01530,Jakob,Reiter,1968,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00667
ks3k-01531,Adam,Horváth,1983,maennlich,RO,Stadtkern-1,Stadtkern,ks3k-h00668
ks3k-01532,Alina,Horváth,1980,weiblich,RO,Stadtkern-1,Stadtkern,ks3k-h00668
ks3k-01533,Rosa,Maurer,1937,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00669
ks3k-01534,Ali,Güler,1990,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00670
ks3k-01535,Helena,Güler,1983,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00670
ks3k-01536,Mustafa,Güler,2022,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00670
ks3k-01537,Leo,Mayr,1984,maennlich,DE,Stadtkern-1,Stadtkern,ks3k-h00671
ks3k-01538,Valentina,Mayr,1982,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00671
ks3k-01539,Ida,Mayr,2016,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00671
ks3k-01540,Notburga,Mayr,2023,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00671
ks3k-01541,Sophie,Mayr,2021,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00671
ks3k-01542,Jonas,Wieser,1974,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00672
ks3k-01543,Laura,Wieser,1982,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00672
ks3k-01544,Gabriel,Wieser,2023,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00672
ks3k-01545,Noah,Mayr,1980,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00673
ks3k-01546,Brigitte,Mayr,1979,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00673
ks3k-01547,Helmut,Baumgartner,1963,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00674
ks3k-01548,Leopoldine,Baumgartner,1973,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00674
ks3k-01549,Helmut,Eder,1989,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00675
ks3k-01550,Christian,Eder,2024,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00675
ks3k-01551,Felix,Eder,2024,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00675
ks3k-01552,Sinan,Soylu,1988,maennlich,TR,Stadtkern-1,Stadtkern,ks3k-h00676
ks3k-01553,Aslı,Soylu,1994,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00676
ks3k-01554,Sabine,Schuster,2009,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00677
ks3k-01555,Maximilian,Baumgartner,1979,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00678
ks3k-01556,Sophie,Baumgartner,1987,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00678
ks3k-01557,Julian,Bauer,1998,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00679
ks3k-01558,Eva,Bauer,1990,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00679
ks3k-01559,Alexander,Bauer,2017,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00679
ks3k-01560,Paul,Wolf,1977,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00680
ks3k-01561,Elisabeth,Wolf,1980,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00680
ks3k-01562,Anna,Wolf,2012,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00680
ks3k-01563,Franz,Wolf,2024,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00680
ks3k-01564,Rudolf,Wolf,2019,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00680
ks3k-01565,Wolfgang,Haas,1992,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00681
ks3k-01566,Antonia,Haas,1993,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00681
ks3k-01567,Gerhard,Haas,2023,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00681
ks3k-01568,Sebastian,Haas,2023,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00681
ks3k-01569,Jakob,Haas,2023,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00681
ks3k-01570,Anton,Haas,2022,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00681
ks3k-01571,Karl,Mayr,1967,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00682
ks3k-01572,Anna,Mayr,1968,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00682
ks3k-01573,Lea,Mayer,1983,weiblich,DE,Stadtkern-1,Stadtkern,ks3k-h00683
ks3k-01574,Gerhard,Schneider,1985,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00684
ks3k-01575,Leopoldine,Schneider,1980,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00684
ks3k-01576,Katharina,Haider,1950,weiblich,TR,Stadtkern-1,Stadtkern,ks3k-h00685
ks3k-01577,Herbert,Lehner,1985,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00686
ks3k-01578,Paula,Lehner,1985,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00686
ks3k-01579,Andreas,Stadler,1973,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00687
ks3k-01580,Monika,Stadler,1971,weiblich,DE,Stadtkern-1,Stadtkern,ks3k-h00687
ks3k-01581,Simon,Stadler,2011,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00687
ks3k-01582,Christian,Holzer,2000,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00688
ks3k-01583,Anna,Holzer,1995,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00688
ks3k-01584,Rudolf,Winter,1958,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00689
ks3k-01585,Andreas,Wallner,1955,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00690
ks3k-01586,Jakob,Riegler,1998,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00691
ks3k-01587,Markus,Riegler,1972,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00692
ks3k-01588,Sophie,Riegler,1971,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00692
ks3k-01589,Brigitte,Riegler,2011,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00692
ks3k-01590,Anna,Riegler,2026,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00692
ks3k-01591,Miroslav,Kozłowski,1981,maennlich,RO,Stadtkern-1,Stadtkern,ks3k-h00693
ks3k-01592,Eva,Kozłowska,1979,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00693
ks3k-01593,Gheorghe,Kozłowski,2016,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00693
ks3k-01594,Gabriel,Ebner,1972,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00694
ks3k-01595,Margarete,Ebner,1976,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00694
ks3k-01596,Maximilian,Ebner,2009,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00694
ks3k-01597,Leo,Koller,1935,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00695
ks3k-01598,Sarah,Wieser,1947,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00696
ks3k-01599,Susanne,Lehner,1960,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00697
ks3k-01600,Sebastian,Weiss,2001,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00698
ks3k-01601,Aloisia,Weiss,1998,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00698
ks3k-01602,Wolfgang,Weiss,2025,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00698
ks3k-01603,Alois,Koller,1971,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00699
ks3k-01604,Sabine,Koller,1974,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00699
ks3k-01605,Antonia,Koller,2008,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00699
ks3k-01606,Raphael,Aigner,2023,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00700
ks3k-01607,Valentin,Binder,1981,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00701
ks3k-01608,Renate,Binder,1982,weiblich,DE,Stadtkern-1,Stadtkern,ks3k-h00701
ks3k-01609,Maximilian,Binder,2010,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00701
ks3k-01610,Leon,Binder,2018,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00701
ks3k-01611,Leo,Mayer,1979,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00702
ks3k-01612,Petra,Mayer,1985,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00702
ks3k-01613,Leopold,Mayer,2020,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00702
ks3k-01614,Josef,Maurer,2004,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00703
ks3k-01615,Simon,Ebner,1991,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00704
ks3k-01616,Katharina,Ebner,1982,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00704
ks3k-01617,Süleyman,Yüksel,1996,maennlich,TR,Stadtkern-1,Stadtkern,ks3k-h00705
ks3k-01618,Aynur,Yüksel,1997,weiblich,TR,Stadtkern-1,Stadtkern,ks3k-h00705
ks3k-01619,Metin,Yüksel,2020,maennlich,TR,Stadtkern-1,Stadtkern,ks3k-h00705
ks3k-01620,Elias,Aigner,1991,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00706
ks3k-01621,Marie,Aigner,1987,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00706
ks3k-01622,Anton,Aigner,2013,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00706
ks3k-01623,İbrahim,Tekin,1998,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00707
ks3k-01624,Hanife,Tekin,1998,weiblich,TR,Stadtkern-1,Stadtkern,ks3k-h00707
ks3k-01625,Margarete,Mayer,1971,weiblich,DE,Stadtkern-1,Stadtkern,ks3k-h00708
ks3k-01626,Theresa,Lang,2001,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00709
ks3k-01627,Lana,Hodžić,1992,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00710
ks3k-01628,Thomas,Haas,1973,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00711
ks3k-01629,Michael,Strasser,1992,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00712
ks3k-01630,Margarete,Strasser,1989,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00712
ks3k-01631,Helena,Strasser,2013,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00712
ks3k-01632,Jakob,Strasser,2026,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00712
ks3k-01633,Christina,Strasser,2022,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00712
ks3k-01634,Felix,Winkler,1961,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00713
ks3k-01635,Lea,Winkler,1959,weiblich,DE,Stadtkern-1,Stadtkern,ks3k-h00713
ks3k-01636,Julian,Hofer,1995,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00714
ks3k-01637,Sabine,Hofer,1989,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00714
ks3k-01638,Christian,Lehner,1986,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00715
ks3k-01639,Christina,Lehner,2008,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00715
ks3k-01640,Friedrich,Lehner,2026,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00715
ks3k-01641,Peter,Lehner,2022,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00715
ks3k-01642,Monika,Lehner,2008,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00715
ks3k-01643,Alexander,Lehner,2020,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00715
ks3k-01644,Thomas,Wallner,1971,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00716
ks3k-01645,Rosa,Wallner,1971,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00716
ks3k-01646,Oskar,Wallner,2020,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00716
ks3k-01647,Niklas,Winter,1973,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00717
ks3k-01648,Emma,Winter,1973,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00717
ks3k-01649,Florian,Winter,2015,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00717
ks3k-01650,Sebastian,Winter,2023,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00717
ks3k-01651,Christina,Wagner,2008,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00718
ks3k-01652,Oskar,Moser,1972,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00719
ks3k-01653,Christina,Moser,1972,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00719
ks3k-01654,Hedwig,Moser,2013,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00719
ks3k-01655,Notburga,Moser,1944,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00719
ks3k-01656,Rudolf,Pichler,1991,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00720
ks3k-01657,Renate,Pichler,1987,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00720
ks3k-01658,Michael,Pichler,2022,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00720
ks3k-01659,Paul,Pichler,2013,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00720
ks3k-01660,Herbert,Pichler,2010,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00720
ks3k-01661,Hubert,Reiter,1978,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00721
ks3k-01662,Mia,Reiter,1977,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00721
ks3k-01663,Oskar,Reiter,1981,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00722
ks3k-01664,Elias,Baumgartner,1979,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00723
ks3k-01665,Stjepan,Knežević,1964,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00724
ks3k-01666,Mihajlo,Đurić,1964,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00725
ks3k-01667,Lara,Đurić,1961,weiblich,HR,Stadtkern-1,Stadtkern,ks3k-h00725
ks3k-01668,Paul,Huber,1983,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00726
ks3k-01669,Sophie,Mayer,1992,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00727
ks3k-01670,Markus,Mair,1976,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00728
ks3k-01671,Sofia,Mair,1976,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00728
ks3k-01672,Karin,Mair,2023,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00728
ks3k-01673,Aloisia,Mair,2015,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00728
ks3k-01674,Vladimir,Horvat,1987,maennlich,BA,Stadtkern-1,Stadtkern,ks3k-h00729
ks3k-01675,Tamara,Horvat,1988,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00729
ks3k-01676,Đorđe,Horvat,2023,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00729
ks3k-01677,Andrea,Müller,1975,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00730
ks3k-01678,Gabriel,Wolf,1987,maennlich,DE,Stadtkern-1,Stadtkern,ks3k-h00731
ks3k-01679,Andrea,Wolf,1980,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00731
ks3k-01680,Thomas,Schmid,2012,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00732
ks3k-01681,Jakob,Schmidt,1979,maennlich,DE,Stadtkern-1,Stadtkern,ks3k-h00733
ks3k-01682,Johanna,Schmidt,1983,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00733
ks3k-01683,Ida,Schmidt,2019,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00733
ks3k-01684,Hubert,Schmidt,2010,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00733
ks3k-01685,Christian,Binder,1993,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00734
ks3k-01686,Susanne,Binder,1994,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00734
ks3k-01687,Heinrich,Strasser,1993,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00735
ks3k-01688,Emma,Strasser,1993,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00735
ks3k-01689,Karin,Strasser,2022,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00735
ks3k-01690,Ida,Strasser,2011,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00735
ks3k-01691,Hubert,Weber,1991,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00736
ks3k-01692,Paula,Weber,1987,weiblich,DE,Stadtkern-1,Stadtkern,ks3k-h00736
ks3k-01693,Werner,Fischer,1985,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00737
ks3k-01694,Ursula,Fischer,1978,weiblich,AT,Stadtkern-1,Stadtkern,ks3k-h00737
ks3k-01695,Josef,Fischer,2013,maennlich,AT,Stadtkern-1,Stadtkern,ks3k-h00737
