person_id,vorname,nachname,geburtsjahr,geschlecht,staatsbuergerschaft,sprengel,katastralgemeinde,haushaltsnummer
hzbg-04639,Johanna,Maurer,1986,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02053
hzbg-04643,Sebastian,Fuchs,1993,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02056
hzbg-04647,Rudolf,Müller,1988,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02059
hzbg-04648,Ida,Müller,2026,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02059
hzbg-04649,Anton,Müller,2021,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02059
hzbg-04650,Brigitte,Müller,2022,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02059
hzbg-04657,Rudolf,Haider,2005,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02062
hzbg-04662,Tobias,Stadler,1989,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02065
hzbg-04663,Sofia,Stadler,1984,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02065
hzbg-04664,Ursula,Stadler,2014,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02065
hzbg-04667,Simon,Pichler,1972,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02068
hzbg-04668,Sophia,Pichler,1968,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02068
hzbg-04673,Andrzej,Constantinescu,1969,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02071
hzbg-04678,Werner,Bauer,2003,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02074
hzbg-04684,Niklas,Schmid,1993,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02077
hzbg-04685,Barbara,Schmid,1994,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02077
hzbg-04686,Michael,Schmid,2022,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02077
hzbg-04693,Paul,Brunner,1973,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02080
hzbg-04694,Valentina,Brunner,2019,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02080
hzbg-04695,Maximilian,Brunner,1944,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02080
hzbg-04699,Thomas,Steiner,1973,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02083
hzbg-04700,Sarah,Steiner,1980,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02083
hzbg-04701,Emma,Steiner,2011,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02083
hzbg-04702,Karin,Steiner,2023,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02083
hzbg-04710,Friedrich,Reiter,1986,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02086
hzbg-04711,Notburga,Reiter,1993,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02086
hzbg-04712,Rudolf,Reiter,2011,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02086
hzbg-04713,Sophia,Reiter,2023,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02086
hzbg-04714,Tobias,Reiter,2024,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02086
hzbg-04722,Franjo,Stojanović,1992,maennlich,BA,H-Altst-Umg-S,Herzogenburg,hzbg-h02089
hzbg-04723,Iva,Stojanović,1982,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02089
hzbg-04726,Florian,Baumgartner,1980,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02092
hzbg-04727,Lea,Baumgartner,1988,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02092
hzbg-04733,Gabriel,Mair,1932,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02095
hzbg-04738,Andreas,Reiter,1996,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02098
hzbg-04739,Emma,Reiter,1998,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02098
hzbg-04740,Hannah,Reiter,2018,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02098
hzbg-04741,Sofia,Reiter,2024,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02098
hzbg-04746,Emma,Steiner,2004,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02101
hzbg-04750,Walter,Haas,2026,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02104
hzbg-04754,Notburga,Haas,2014,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02107
hzbg-04758,Andreas,Auer,1988,maennlich,DE,H-Altst-Umg-S,Herzogenburg,hzbg-h02110
hzbg-04759,Emma,Auer,1986,weiblich,DE,H-Altst-Umg-S,Herzogenburg,hzbg-h02110
hzbg-04763,Simon,Reiter,1962,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02113
hzbg-04764,Hedwig,Reiter,1965,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02113
hzbg-04768,Werner,Ebner,1990,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02116
hzbg-04769,Barbara,Ebner,1997,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02116
hzbg-04770,Helena,Ebner,2015,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02116
hzbg-04776,Johanna,Mair,1976,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02119
hzbg-04780,Alexander,Riegler,1978,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02122
hzbg-04781,Susanne,Riegler,1977,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02122
hzbg-04782,Anton,Riegler,2008,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02122
hzbg-04783,Josef,Riegler,2025,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02122
hzbg-04784,Franz,Riegler,2024,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02122
hzbg-04790,Brigitte,Wagner,1967,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02125
hzbg-04795,Christian,Fischer,1992,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02128
hzbg-04796,Emma,Fischer,1984,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02128
hzbg-04799,Leopold,Hofer,1971,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02131
hzbg-04800,Niklas,Hofer,2010,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02131
hzbg-04801,Herbert,Hofer,2010,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02131
hzbg-04810,Johann,Leitner,1986,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02134
hzbg-04811,Sophia,Leitner,2023,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02134
hzbg-04812,Stefan,Leitner,2010,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02134
hzbg-04813,Lea,Leitner,2025,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02134
hzbg-04819,Thomas,Strasser,1994,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02137
hzbg-04820,Brigitte,Strasser,1990,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02137
hzbg-04824,Stefan,Wieser,1988,maennlich,DE,H-Altst-Umg-S,Herzogenburg,hzbg-h02140
hzbg-04825,Klara,Wieser,1998,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02140
hzbg-04832,Anna,Lehner,1985,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02143
hzbg-04837,Matthias,Schmid,1977,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02146
hzbg-04838,Ingrid,Schmid,2011,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02146
hzbg-04839,Sebastian,Schmid,2025,divers,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02146
hzbg-04840,Niklas,Schmid,2012,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02146
hzbg-04841,Werner,Schmid,2023,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02146
hzbg-04849,Stefan,Schneider,1979,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02149
hzbg-04850,Monika,Schneider,1969,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02149
hzbg-04857,Laura,Winter,2011,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02152
hzbg-04865,Raphael,Wolf,1975,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02155
hzbg-04866,Leonie,Wolf,1969,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02155
hzbg-04871,Haris,Bošnjak,1981,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02158
hzbg-04872,Milica,Bošnjak,2016,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02158
hzbg-04873,Aleksandra,Bošnjak,2014,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02158
hzbg-04874,Vukašin,Bošnjak,2008,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02158
hzbg-04880,Daniel,Kučera,1961,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02161
hzbg-04881,Réka,Kučeraová,1960,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02161
hzbg-04885,Alois,Maurer,1991,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02164
hzbg-04890,Maximilian,Reiter,1975,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02167
hzbg-04891,Brigitte,Reiter,1977,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02167
hzbg-04898,Raphael,Gruber,1976,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02170
hzbg-04899,Eva,Gruber,1974,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02170
hzbg-04900,Sofia,Gruber,2017,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02170
hzbg-04906,Kemal,Aktaş,1989,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02173
hzbg-04907,Gülnur,Aktaş,1986,weiblich,TR,H-Altst-Umg-S,Herzogenburg,hzbg-h02173
hzbg-04908,Şule,Aktaş,2011,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02173
hzbg-04909,Ramazan,Aktaş,2015,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02173
hzbg-04914,Michael,Winkler,1992,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02176
hzbg-04915,Emilia,Winkler,1990,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02176
hzbg-04920,Gerhard,Leitner,1998,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02179
hzbg-04921,Rosa,Leitner,2003,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02179
hzbg-04925,Manfred,Lehner,1996,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02182
hzbg-04926,Johanna,Lehner,1997,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02182
hzbg-04927,Rosa,Lehner,2020,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02182
hzbg-04931,Veselin,Hadžić,1966,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02185
hzbg-04932,Jasmina,Hadžić,1967,weiblich,HR,H-Altst-Umg-S,Herzogenburg,hzbg-h02185
hzbg-04935,Josef,Winkler,1965,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02188
hzbg-04940,Alexander,Egger,1994,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02191
hzbg-04941,Helena,Egger,2000,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02191
hzbg-04949,Gerhard,Leitner,1952,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02194
hzbg-04952,Leonie,Leitner,1954,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02197
hzbg-04957,Marie,Hofer,1961,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02200
hzbg-04961,Raphael,Hofer,1963,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02203
hzbg-04962,Helena,Hofer,1956,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02203
hzbg-04966,David,Strasser,1993,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02206
hzbg-04967,Mihaela,Strasserová,1996,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02206
hzbg-04972,Felix,Wieser,1957,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02209
hzbg-04979,Aloisia,Lehner,2016,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02212
hzbg-04982,Sebastian,Riegler,1990,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02215
hzbg-04987,Katarina,Knežević,1965,weiblich,BA,H-Altst-Umg-S,Herzogenburg,hzbg-h02218
hzbg-04994,Valentin,Pichler,1977,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02221
hzbg-04995,Monika,Pichler,1985,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02221
hzbg-04996,Hubert,Pichler,2023,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02221
hzbg-04997,Emilia,Pichler,2013,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02221
hzbg-05004,Oskar,Brunner,2005,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02224
hzbg-05012,Karl,Eder,1971,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02227
hzbg-05013,Emma,Eder,1975,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02227
hzbg-05014,Leopoldine,Eder,2025,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02227
hzbg-05015,Rosa,Eder,2009,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02227
hzbg-05022,Karl,Schuster,1994,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02230
hzbg-05023,Elfriede,Schuster,2001,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02230
hzbg-05024,Leon,Schuster,2022,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02230
hzbg-05025,Brigitte,Schuster,2023,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02230
hzbg-05029,Zeki,Özkan,1978,maennlich,TR,H-Altst-Umg-S,Herzogenburg,hzbg-h02233
hzbg-05030,Handan,Özkan,1982,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02233
hzbg-05031,Hatun,Özkan,2015,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02233
hzbg-05036,Johann,Gruber,1990,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02236
hzbg-05037,Lea,Gruber,1984,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02236
hzbg-05042,Petar,Đorđević,1977,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02239
hzbg-05047,Petr,Hájek,1965,maennlich,HU,H-Altst-Umg-S,Herzogenburg,hzbg-h02242
hzbg-05053,Jakob,Schwarz,1995,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02245
hzbg-05054,Sarah,Schwarz,1987,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02245
hzbg-05058,Sebastian,Stadler,1978,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02248
hzbg-05059,Elfriede,Stadler,1980,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02248
hzbg-05060,Maximilian,Stadler,2025,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02248
hzbg-05061,Andrea,Stadler,2025,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02248
hzbg-05062,Paula,Stadler,2021,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02248
hzbg-05063,Paula,Stadler,2017,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02248
hzbg-05074,Herbert,Fischer,1998,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02251
hzbg-05075,Notburga,Fischer,1996,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02251
hzbg-05076,Moritz,Fischer,2022,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02251
hzbg-05077,Michael,Fischer,2024,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02251
hzbg-05078,Josef,Fischer,2016,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02251
hzbg-05081,Rudolf,Brunner,1987,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02254
hzbg-05086,Hedwig,Wagner,2003,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02257
hzbg-05091,Walter,Hofer,1981,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02260
hzbg-05092,Ingrid,Hofer,1982,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02260
hzbg-05093,Tobias,Hofer,2011,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02260
hzbg-05094,Christian,Hofer,2023,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02260
hzbg-05100,Leo,Schneider,1987,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02263
hzbg-05101,Barbara,Schneider,1995,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02263
hzbg-05105,Paul,Schwarz,1964,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02266
hzbg-05108,Aynur,Şahin,1961,weiblich,TR,H-Altst-Umg-S,Herzogenburg,hzbg-h02269
hzbg-05111,Gerhard,Wieser,1982,maennlich,DE,H-Altst-Umg-S,Herzogenburg,hzbg-h02272
hzbg-05117,Herbert,Egger,1993,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02275
hzbg-05122,Sofia,Bauer,1949,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02278
hzbg-05127,Katharina,Brunner,1973,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02281
hzbg-05133,Julian,Gruber,1995,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02284
hzbg-05134,Emma,Gruber,1993,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02284
hzbg-05138,Leon,Huber,1984,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02287
hzbg-05139,Gabriele,Huber,1982,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02287
hzbg-05140,Moritz,Huber,2022,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02287
hzbg-05141,Josef,Huber,2025,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02287
hzbg-05145,Rudolf,Schneider,1974,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02290
hzbg-05146,Maria,Schneider,1978,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02290
hzbg-05147,Emilia,Schneider,2013,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02290
hzbg-05148,Paul,Schneider,2025,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02290
hzbg-05153,Jonas,Schmid,1971,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02293
hzbg-05154,Lea,Schmid,1978,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02293
hzbg-05159,Filip,Hadžić,1977,maennlich,BA,H-Altst-Umg-S,Herzogenburg,hzbg-h02296
hzbg-05160,Dragana,Hadžić,1980,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02296
hzbg-05165,Gabriel,Reiter,1996,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02299
hzbg-05166,Gabriele,Reiter,2000,weiblich,DE,H-Altst-Umg-S,Herzogenburg,hzbg-h02299
hzbg-05171,Tobias,Winkler,1983,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02302
hzbg-05172,Notburga,Winkler,2016,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02302
hzbg-05173,Sarah,Winkler,2018,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02302
hzbg-05174,Manfred,Winkler,2020,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02302
hzbg-05178,Manfred,Pichler,1961,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02305
hzbg-05179,Monika,Pichler,1970,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02305
hzbg-05184,Andreas,Leitner,1975,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02308
hzbg-05185,Barbara,Leitner,1974,weiblich,DE,H-Altst-Umg-S,Herzogenburg,hzbg-h02308
hzbg-05186,Jakob,Leitner,2008,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02308
hzbg-05187,Margarete,Leitner,2016,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02308
hzbg-05198,Lisa,Fischer,1981,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02311
hzbg-05204,Niklas,Schuster,1990,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02314
hzbg-05205,Eva,Schuster,1987,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02314
hzbg-05208,Oskar,Müller,1998,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02317
hzbg-05209,Karin,Müller,1999,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02317
hzbg-05216,Theresa,Holzer,1973,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02320
hzbg-05225,Jakob,Haas,1990,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02323
hzbg-05226,Renate,Haas,1985,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02323
hzbg-05231,Jakob,Haider,1984,maennlich,DE,H-Altst-Umg-S,Herzogenburg,hzbg-h02326
hzbg-05232,Barbara,Haider,1978,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02326
hzbg-05233,Katharina,Haider,2018,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02326
hzbg-05234,Lena,Haider,2013,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02326
hzbg-05238,Ömer,Karaca,1978,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02329
hzbg-05239,Nurten,Karaca,1984,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02329
hzbg-05240,Selim,Karaca,2026,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02329
hzbg-05241,Meryem,Karaca,2019,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02329
hzbg-05245,Peter,Brunner,1966,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02332
hzbg-05246,Leopoldine,Brunner,1966,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02332
hzbg-05249,Matthias,Huber,1990,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02335
hzbg-05250,Barbara,Huber,2021,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02335
hzbg-05251,Noah,Huber,2011,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02335
hzbg-05255,Petra,Ebner,2022,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02338
hzbg-05261,Ante,Horvat,1979,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02341
hzbg-05262,Jovana,Horvat,1979,weiblich,MK,H-Altst-Umg-S,Herzogenburg,hzbg-h02341
hzbg-05267,Helmut,Koller,1981,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02344
hzbg-05271,Elias,Wagner,1997,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02347
hzbg-05272,Elisabeth,Wagner,2001,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02347
hzbg-05273,Alexander,Wagner,2019,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02347
hzbg-05274,Emma,Wagner,2019,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02347
hzbg-05279,Gabriel,Berger,1972,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02350
hzbg-05280,Magdalena,Berger,1962,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02350
hzbg-05286,Felix,Maurer,1973,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02353
hzbg-05295,Anton,Lang,1984,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02356
hzbg-05296,Maria,Lang,2026,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02356
hzbg-05297,Susanne,Lang,2014,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02356
hzbg-05303,Antonia,Leitner,1981,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02359
hzbg-05309,Hedwig,Koller,2019,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02362
hzbg-05314,Herbert,Huber,1986,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02365
hzbg-05315,Ursula,Huber,1989,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02365
hzbg-05316,Leopold,Huber,2008,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02365
hzbg-05317,Laura,Huber,2011,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02365
hzbg-05323,Jonas,Strasser,2000,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02368
hzbg-05324,Johanna,Strasser,1992,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02368
hzbg-05332,Manfred,Müller,1979,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02371
hzbg-05333,Rosa,Müller,1972,weiblich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02371
hzbg-05334,Alexander,Müller,2021,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02371
hzbg-05338,Paul,Steiner,2022,maennlich,AT,H-Altst-Umg-S,Herzogenburg,hzbg-h02374
hzbg-00590,Klara,Mair,1967,weiblich,AT,H-Altstadt,Herzogenburg,hzbg-h00272
hzbg-00596,Johann,Aigner,1969,maennlich,AT,H-Altstadt,Herzogenburg,hzbg-h00275
hzbg-00603,Jakob,Maier,1939,maennlich,AT,H-Altstadt,Herzogenburg,hzbg-h00278
